movie_id,authority,rating









2066560,Egypt,All Ages







1006541,Egypt,All Ages




1001731,Egypt,All Ages
1003847,elCinema.com,Family (all ages)
1000523,Egypt,All Ages



1006836,elCinema.com,Family (all ages)
1009433,elCinema.com,Adult Supervision


1001021,Egypt,All Ages
1009787,Egypt,All Ages

1569505,elCinema.com,Family (all ages)
1010342,elCinema.com,Family (all ages)




1002484,elCinema.com,Family (all ages)
1170895,Egypt,All Ages
1004377,elCinema.com,Family (all ages)

1221977,elCinema.com,Family (all ages)


























1000836,elCinema.com,Family (all ages)








1009069,Egypt,All Ages


1011691,Egypt,All Ages


1003574,elCinema.com,Family (all ages)
1002450,Egypt,All Ages
1010331,Egypt,All Ages
2001548,Egypt,All Ages


2033255,Egypt,All Ages











2001548,Egypt,All Ages





1000878,elCinema.com,Family (all ages)






1003462,Egypt,All Ages



1664547,elCinema.com,Family (all ages)
1000797,Egypt,All Ages




1105895,elCinema.com,Family (all ages)



1003425,Egypt,All Ages

1002765,elCinema.com,Family (all ages)




1003228,Egypt,All Ages

1007194,Egypt,+12





















1001660,elCinema.com,Family (all ages)

1008672,Egypt,All Ages
1833934,elCinema.com,Family (all ages)
1006179,Egypt,All Ages
1581903,Egypt,All Ages
1002272,elCinema.com,Family (all ages)
1010327,Egypt,All Ages





1005029,elCinema.com,Family (all ages)


1008667,Egypt,All Ages



1000360,Egypt,All Ages


1672936,Egypt,All Ages











2010730,Egypt,All Ages

















1007515,elCinema.com,Family (all ages)

1003999,Egypt,All Ages

1002720,elCinema.com,Family (all ages)



1011672,Egypt,All Ages




1005987,elCinema.com,Adult Supervision

1488233,Egypt,All Ages

1564158,Egypt,All Ages
1010879,Egypt,All Ages

1003256,Egypt,All Ages

1530665,elCinema.com,Family (all ages)
1001936,Egypt,All Ages

1972580,elCinema.com,Family (all ages)


1899984,elCinema.com,Family (all ages)


1000510,Egypt,All Ages


1005528,Egypt,All Ages









1002639,elCinema.com,Family (all ages)



1008827,Egypt,All Ages

1009611,Egypt,All Ages

1009363,Egypt,All Ages

1717748,Egypt,All Ages
1005636,elCinema.com,Family (all ages)





1001156,Egypt,All Ages



1006178,Egypt,All Ages
1001992,elCinema.com,Family (all ages)
1008088,Egypt,All Ages
1857136,elCinema.com,Family (all ages)



1334432,elCinema.com,Family (all ages)




1002535,elCinema.com,Family (all ages)





1000527,elCinema.com,Family (all ages)





1038614,Egypt,All Ages
1388326,elCinema.com,Family (all ages)

1006176,elCinema.com,Family (all ages)
1011095,elCinema.com,Family (all ages)





1005509,elCinema.com,Family (all ages)




1395178,elCinema.com,Family (all ages)
1010328,Egypt,All Ages
1001922,Egypt,All Ages


1007406,elCinema.com,Family (all ages)








1005372,Egypt,All Ages


1763144,elCinema.com,Family (all ages)


1002400,Egypt,All Ages
1006804,Egypt,All Ages



1006604,elCinema.com,Family (all ages)

1040643,elCinema.com,Family (all ages)











1006044,elCinema.com,Family (all ages)

1001407,elCinema.com,Family (all ages)











1796516,elCinema.com,Family (all ages)
1004598,Egypt,All Ages
1010326,elCinema.com,Family (all ages)



1002658,elCinema.com,Family (all ages)




1548845,elCinema.com,Family (all ages)




1548845,elCinema.com,Family (all ages)
1001111,elCinema.com,Family (all ages)


1005927,elCinema.com,Family (all ages)












1003505,elCinema.com,Family (all ages)




1005362,Egypt,All Ages






1856172,elCinema.com,Family (all ages)


1009602,elCinema.com,Family (all ages)















1001510,elCinema.com,Family (all ages)





1004429,elCinema.com,Family (all ages)





















1004571,elCinema.com,Family (all ages)






















2044657,elCinema.com,Family (all ages)










































































1838550,Egypt,+18














